  1.7025934754362591E+00   1.5183441041464555E+03   -2.6550128392554279E+02   -2.6550128392554279E+02   8.9313796914186272E-01   1.2200000000000000E+02   -3.9763931560270421E-01
  1.5696226913909279E+00   1.5512367860203851E+03   -2.5374102215645817E+02   -2.5374102215645817E+02   8.9188301689100191E-01   1.2300000000000000E+02   -3.9763931560270421E-01
  1.4346014156038780E+00   1.5811666105065908E+03   -2.4207283653473695E+02   -2.4207283653473695E+02   8.9057556007191563E-01   1.2400000000000000E+02   -3.9763931560270421E-01
  1.2977136658432837E+00   1.6078002503910716E+03   -2.2979853711570769E+02   -2.2979853711570769E+02   8.8936093372542790E-01   1.2500000000000000E+02   -3.9763931560270421E-01
  1.1589839925589729E+00   1.6355489139955894E+03   -2.1644346256874567E+02   -2.1644346256874567E+02   8.8843034561368339E-01   1.2600000000000000E+02   -3.9763931560270421E-01
  1.0179449401352387E+00   1.6638285479409990E+03   -2.0228130157115078E+02   -2.0228130157115078E+02   8.8789396986151636E-01   1.2700000000000000E+02   -3.9763931560270421E-01
  8.7490595708904229E-01   1.6886267906802489E+03   -1.8792337778608626E+02   -1.8792337778608626E+02   8.8779535951955579E-01   1.2800000000000000E+02   -3.9763931560270421E-01
  7.3026540831695685E-01   1.7093000355543904E+03   -1.7402487844987255E+02   -1.7402487844987255E+02   8.8814571735890480E-01   1.2900000000000000E+02   -3.9763931560270421E-01
  5.8442856813402477E-01   1.7260067610140777E+03   -1.6122670592074832E+02   -1.6122670592074832E+02   8.8892168107550174E-01   1.3000000000000000E+02   -5.0969553091498321E-01
  4.3795640217207188E-01   1.7390798054179766E+03   -1.4929971086164400E+02   -1.4929971086164400E+02   8.8990956392654408E-01   1.3100000000000000E+02   -5.0969553091498321E-01
  2.9116812105404027E-01   1.7520423936440318E+03   -1.3757599090109335E+02   -1.3757599090109335E+02   8.9093425027019324E-01   1.3200000000000000E+02   -5.0969553091498321E-01
  1.4436467914015427E-01   1.7621225067593878E+03   -1.2532373355323155E+02   -1.2532373355323155E+02   8.9182144603635494E-01   1.3300000000000000E+02   -5.0969553091498321E-01
  -1.9145461894460023E-03   1.7685584004893542E+03   -1.1211391673043576E+02   -1.1211391673043576E+02   8.9235042899525752E-01   1.3400000000000000E+02   -5.0969553091498321E-01
  -1.4724222785212659E-01   1.7711843524130554E+03   -9.8352981956563241E+01   -9.8352981956563241E+01   8.9240656113972183E-01   1.3500000000000000E+02   -5.0969553091498321E-01
  -2.9129104006999917E-01   1.7700883854199842E+03   -8.4714078352789571E+01   -8.4714078352789571E+01   8.9196430837184792E-01   1.3600000000000000E+02   -5.0969553091498321E-01
  -4.3379213312658854E-01   1.7655406469553864E+03   -7.1868121156520417E+01   -7.1868121156520417E+01   8.9103489848374473E-01   1.3700000000000000E+02   -5.0969553091498321E-01
  -5.7454464804754224E-01   1.7579559714877716E+03   -6.0431085089769681E+01   -6.0431085089769681E+01   8.8966550706869152E-01   1.3800000000000000E+02   3.0436823295260695E-01
  -7.1342006664778856E-01   1.7478602474050517E+03   -5.0917241380257899E+01   -5.0917241380257899E+01   8.8793539598743243E-01   1.3900000000000000E+02   3.0436823295260695E-01
  -8.5036138440188946E-01   1.7358525679973968E+03   -4.3702438353554484E+01   -4.3702438353554484E+01   8.8594949222883945E-01   1.4000000000000000E+02   3.0436823295260695E-01
  -9.8541727332518059E-01   1.7224410860851872E+03   -3.7880956710706897E+01   -3.7880956710706897E+01   8.8387785231167848E-01   1.4100000000000000E+02   3.0436823295260695E-01
  -1.1185832651411016E+00   1.7078874073640302E+03   -3.2359976487224039E+01   -3.2359976487224039E+01   8.8180193557128772E-01   1.4200000000000000E+02   3.0436823295260695E-01
  -1.2498310720059294E+00   1.6922431260234928E+03   -2.6430716341073826E+01   -2.6430716341073826E+01   8.7976400878451722E-01   1.4300000000000000E+02   3.0436823295260695E-01
  -1.3790694130944032E+00   1.6755390714627670E+03   -2.0640176004325706E+01   -2.0640176004325706E+01   8.7773368909835003E-01   1.4400000000000000E+02   3.0436823295260695E-01
  -1.5062429668286388E+00   1.6578618233694490E+03   -1.4987879580925432E+01   -1.4987879580925432E+01   8.7571241432806679E-01   1.4500000000000000E+02   3.0436823295260695E-01
  -1.6313043432660623E+00   1.6392940363426364E+03   -9.4731173305398642E+00   -9.4731173305398642E+00   8.7370155082554313E-01   1.4600000000000000E+02   9.9404618281603752E-01
  -1.7542837833130955E+00   1.6198108640615665E+03   -3.0904399659474029E+00   -3.0904399659474029E+00   8.7178421884932233E-01   1.4700000000000000E+02   9.9404618281603752E-01
  -1.8752654917722493E+00   1.5992078408287068E+03   4.9464436738001760E+00   4.9464436738001760E+00   8.7011472187752192E-01   1.4800000000000000E+02   9.9404618281603752E-01
  -1.9942738897667378E+00   1.5772419970900528E+03   1.4357062189808742E+01   1.4357062189808742E+01   8.6880227301682045E-01   1.4900000000000000E+02   9.9404618281603752E-01
  -2.1112821331861094E+00   1.5537643606975369E+03   2.4618374943608444E+01   2.4618374943608444E+01   8.6791554380286651E-01   1.5000000000000000E+02   9.9404618281603752E-01
  -2.2262297332451157E+00   1.5287428385758760E+03   3.5155598303744647E+01   3.5155598303744647E+01   8.6749194733838153E-01   1.5100000000000000E+02   9.9404618281603752E-01
  -2.3389668809773960E+00   1.5022555027621127E+03   4.5430424785849794E+01   4.5430424785849794E+01   8.6746235472944122E-01   1.5200000000000000E+02   9.9404618281603752E-01
  -2.4492223708195593E+00   1.4744402370031503E+03   5.5311748563732174E+01   5.5311748563732174E+01   8.6760252577807107E-01   1.5300000000000000E+02   9.9404618281603752E-01
  -2.5567519669863490E+00   1.4454242626719126E+03   6.4962180814462542E+01   6.4962180814462542E+01   8.6770044349609754E-01   1.5400000000000000E+02   9.9404618281603752E-01
  -2.6614303264281451E+00   1.4153076327411429E+03   7.4430274241889322E+01   7.4430274241889322E+01   8.6766807021426839E-01   1.5500000000000000E+02   9.8692350163238551E-01
  -2.7633905468758400E+00   1.3841917309345865E+03   8.3580691012251862E+01   8.3580691012251862E+01   8.6771112069538103E-01   1.5600000000000000E+02   9.8692350163238551E-01
